"country_name","country_code","anio","tasa de crecimiento PBI"
"Mozambique","MOZ",2023,5.4368591229252
"Mauritania","MRT",2000,-3.91802585208993
"Mauritania","MRT",2010,2.62022948104543
"Mauritania","MRT",2023,6.50718719858594
"Mauricio","MUS",2000,8.20279174865273
"Mauricio","MUS",2010,4.37720322344293
"Mauricio","MUS",2023,5.00781381755621
"Malawi","MWI",2000,1.57607762616895
"Malawi","MWI",2010,6.87406585416142
"Malawi","MWI",2023,1.89245798756383
"Malasia","MYS",2000,8.85886816969386
"Malasia","MYS",2010,7.42484738326097
"Malasia","MYS",2023,3.55548715410509
"América del Norte","NAC",2000,4.16197041866826
"América del Norte","NAC",2010,2.72395916692713
"América del Norte","NAC",2023,2.78414041057677
"Namibia","NAM",2000,3.49218336365178
"Namibia","NAM",2010,6.03924947955858
"Namibia","NAM",2023,4.44280603819576
"Nueva Caledonia","NCL",2000,2.10010882688805
"Nueva Caledonia","NCL",2010,NA
"Nueva Caledonia","NCL",2023,NA
"Níger","NER",2000,-1.20847774100575
"Níger","NER",2010,8.57816674262253
"Níger","NER",2023,1.66763406484279
"Nigeria","NGA",2000,5.01593475931159
"Nigeria","NGA",2010,8.00565591628646
"Nigeria","NGA",2023,2.86021499108364
"Nicaragua","NIC",2000,4.10159025073438
"Nicaragua","NIC",2010,4.41009911716546
"Nicaragua","NIC",2023,4.42774384760374
"Países Bajos","NLD",2000,4.2197537762102
"Países Bajos","NLD",2010,1.31932032302214
"Países Bajos","NLD",2023,0.0745608349011775
"Noruega","NOR",2000,3.31894570142394
"Noruega","NOR",2010,0.787051861494078
"Noruega","NOR",2023,0.0721204806030329
"Nepal","NPL",2000,6.19999998192236
"Nepal","NPL",2010,4.81641464694573
"Nepal","NPL",2023,1.98254843628392
"Nauru","NRU",2000,-6.85619346501758
"Nauru","NRU",2010,-0.159976911238559
"Nauru","NRU",2023,0.64641033466782
"Nueva Zelandia","NZL",2000,2.87005108790095
"Nueva Zelandia","NZL",2010,1.45863634911349
"Nueva Zelandia","NZL",2023,1.39425181563566
"Miembros OCDE","OED",2000,4.10408314751389
"Miembros OCDE","OED",2010,2.95424651490495
"Miembros OCDE","OED",2023,1.82330715907888
"Omán","OMN",2000,6.19241063695442
"Omán","OMN",2010,2.47199856582773
"Omán","OMN",2023,1.18713489558853
"Otros Estados pequeos","OSS",2000,7.42040344908996
"Otros Estados pequeos","OSS",2010,2.39898251506108
"Otros Estados pequeos","OSS",2023,2.68442243093109
"Pakistán","PAK",2000,4.2600880111325
"Pakistán","PAK",2010,1.50171752152883
"Pakistán","PAK",2023,-0.0398389716673506
"Panamá","PAN",2000,4.20900547865375
"Panamá","PAN",2010,6.07339353106087
"Panamá","PAN",2023,7.39930155626219
"Perú","PER",2000,2.69437139806912
"Perú","PER",2010,8.33245910749577
"Perú","PER",2023,-0.403242151494268
"Filipinas","PHL",2000,4.38250500083399
"Filipinas","PHL",2010,7.33449996034538
"Filipinas","PHL",2023,5.51894967862863
"Palau","PLW",2000,-2.60390246523619
"Palau","PLW",2010,-0.895895860102129
"Palau","PLW",2023,1.87703198392599
"Papua Nueva Guinea","PNG",2000,-2.49484199260023
"Papua Nueva Guinea","PNG",2010,10.1284540720232
"Papua Nueva Guinea","PNG",2023,3.81088622906051
"Polonia","POL",2000,4.65633252988236
"Polonia","POL",2010,3.16892748258036
"Polonia","POL",2023,0.249610834017872
"previa al dividendo demográfico","PRE",2000,5.5347996402386
"previa al dividendo demográfico","PRE",2010,6.60098586581836
"previa al dividendo demográfico","PRE",2023,2.28536883876953
"Puerto Rico (US)","PRI",2000,3.27196451910478
"Puerto Rico (US)","PRI",2010,-0.413254119172365
"Puerto Rico (US)","PRI",2023,0.498101252480708
"Corea, República Popular Democrática de","PRK",2000,NA
"Corea, República Popular Democrática de","PRK",2010,NA
"Corea, República Popular Democrática de","PRK",2023,NA
"Portugal","PRT",2000,3.81617712035907
"Portugal","PRT",2010,1.73762452780146
"Portugal","PRT",2023,2.61312854351023
"Paraguay","PRY",2000,-2.31414056819045
"Paraguay","PRY",2010,11.0952312685521
"Paraguay","PRY",2023,4.99922791130152
"Ribera Occidental y Gaza","PSE",2000,-8.5555726838292
"Ribera Occidental y Gaza","PSE",2010,5.77736205629419
"Ribera Occidental y Gaza","PSE",2023,-4.55580428525744
"Estados pequeos de las Islas del Pacfico","PSS",2000,-1.5209373311953
